state,type,year,category,total_enrollment,tuition_cost,enrollment
New Hampshire,Public,2013,Total Minority,211728,14571.666666666666,17058
New Hampshire,Public,2013,Two Or More Races,211728,14571.666666666666,3138
New Hampshire,Public,2013,White,211728,14571.666666666666,168864
New Hampshire,Public,2014,American Indian / Alaska Native,211728,14988.666666666666,630
New Hampshire,Public,2014,Asian,211728,14988.666666666666,4098
New Hampshire,Public,2014,Black,211728,14988.666666666666,2832
New Hampshire,Public,2014,Hispanic,211728,14988.666666666666,6288
New Hampshire,Public,2014,Native Hawaiian / Pacific Islander,211728,14988.666666666666,72
New Hampshire,Public,2014,Non-Resident Foreign,211728,14988.666666666666,4092
New Hampshire,Public,2014,Total Minority,211728,14988.666666666666,17058
New Hampshire,Public,2014,Two Or More Races,211728,14988.666666666666,3138
New Hampshire,Public,2014,White,211728,14988.666666666666,168864
New Hampshire,Public,2015,American Indian / Alaska Native,211728,15435.666666666666,630
New Hampshire,Public,2015,Asian,211728,15435.666666666666,4098
New Hampshire,Public,2015,Black,211728,15435.666666666666,2832
New Hampshire,Public,2015,Hispanic,211728,15435.666666666666,6288
New Hampshire,Public,2015,Native Hawaiian / Pacific Islander,211728,15435.666666666666,72
New Hampshire,Public,2015,Non-Resident Foreign,211728,15435.666666666666,4092
New Hampshire,Public,2015,Total Minority,211728,15435.666666666666,17058
New Hampshire,Public,2015,Two Or More Races,211728,15435.666666666666,3138
New Hampshire,Public,2015,White,211728,15435.666666666666,168864
New Hampshire,Public,2016,American Indian / Alaska Native,211728,15605.333333333334,630
New Hampshire,Public,2016,Asian,211728,15605.333333333334,4098
New Hampshire,Public,2016,Black,211728,15605.333333333334,2832
New Hampshire,Public,2016,Hispanic,211728,15605.333333333334,6288
New Hampshire,Public,2016,Native Hawaiian / Pacific Islander,211728,15605.333333333334,72
New Hampshire,Public,2016,Non-Resident Foreign,211728,15605.333333333334,4092
New Hampshire,Public,2016,Total Minority,211728,15605.333333333334,17058
New Hampshire,Public,2016,Two Or More Races,211728,15605.333333333334,3138
New Hampshire,Public,2016,White,211728,15605.333333333334,168864
New Jersey,Private,1985,American Indian / Alaska Native,328698,13256.0,576
New Jersey,Private,1985,Asian,328698,13256.0,20478
New Jersey,Private,1985,Black,328698,13256.0,32796
New Jersey,Private,1985,Hispanic,328698,13256.0,34464
New Jersey,Private,1985,Native Hawaiian / Pacific Islander,328698,13256.0,528
New Jersey,Private,1985,Non-Resident Foreign,328698,13256.0,29814
New Jersey,Private,1985,Total Minority,328698,13256.0,94080
New Jersey,Private,1985,Two Or More Races,328698,13256.0,5238
New Jersey,Private,1985,White,328698,13256.0,175494
New Jersey,Private,1995,American Indian / Alaska Native,328698,19872.0,576
New Jersey,Private,1995,Asian,328698,19872.0,20478
New Jersey,Private,1995,Black,328698,19872.0,32796
New Jersey,Private,1995,Hispanic,328698,19872.0,34464
New Jersey,Private,1995,Native Hawaiian / Pacific Islander,328698,19872.0,528
New Jersey,Private,1995,Non-Resident Foreign,328698,19872.0,29814
New Jersey,Private,1995,Total Minority,328698,19872.0,94080
New Jersey,Private,1995,Two Or More Races,328698,19872.0,5238
New Jersey,Private,1995,White,328698,19872.0,175494
New Jersey,Private,2000,American Indian / Alaska Native,328698,23117.833333333332,576
New Jersey,Private,2000,Asian,328698,23117.833333333332,20478
New Jersey,Private,2000,Black,328698,23117.833333333332,32796
New Jersey,Private,2000,Hispanic,328698,23117.833333333332,34464
New Jersey,Private,2000,Native Hawaiian / Pacific Islander,328698,23117.833333333332,528
New Jersey,Private,2000,Non-Resident Foreign,328698,23117.833333333332,29814
New Jersey,Private,2000,Total Minority,328698,23117.833333333332,94080
New Jersey,Private,2000,Two Or More Races,328698,23117.833333333332,5238
New Jersey,Private,2000,White,328698,23117.833333333332,175494
New Jersey,Private,2001,American Indian / Alaska Native,328698,24064.166666666668,576
New Jersey,Private,2001,Asian,328698,24064.166666666668,20478
New Jersey,Private,2001,Black,328698,24064.166666666668,32796
New Jersey,Private,2001,Hispanic,328698,24064.166666666668,34464
New Jersey,Private,2001,Native Hawaiian / Pacific Islander,328698,24064.166666666668,528
New Jersey,Private,2001,Non-Resident Foreign,328698,24064.166666666668,29814
New Jersey,Private,2001,Total Minority,328698,24064.166666666668,94080
New Jersey,Private,2001,Two Or More Races,328698,24064.166666666668,5238
New Jersey,Private,2001,White,328698,24064.166666666668,175494
New Jersey,Private,2002,American Indian / Alaska Native,328698,25222.166666666668,576
New Jersey,Private,2002,Asian,328698,25222.166666666668,20478
New Jersey,Private,2002,Black,328698,25222.166666666668,32796
New Jersey,Private,2002,Hispanic,328698,25222.166666666668,34464
New Jersey,Private,2002,Native Hawaiian / Pacific Islander,328698,25222.166666666668,528
New Jersey,Private,2002,Non-Resident Foreign,328698,25222.166666666668,29814
New Jersey,Private,2002,Total Minority,328698,25222.166666666668,94080
New Jersey,Private,2002,Two Or More Races,328698,25222.166666666668,5238
New Jersey,Private,2002,White,328698,25222.166666666668,175494
New Jersey,Private,2003,American Indian / Alaska Native,328698,26592.333333333332,576
New Jersey,Private,2003,Asian,328698,26592.333333333332,20478
New Jersey,Private,2003,Black,328698,26592.333333333332,32796
New Jersey,Private,2003,Hispanic,328698,26592.333333333332,34464
New Jersey,Private,2003,Native Hawaiian / Pacific Islander,328698,26592.333333333332,528
New Jersey,Private,2003,Non-Resident Foreign,328698,26592.333333333332,29814
New Jersey,Private,2003,Total Minority,328698,26592.333333333332,94080
New Jersey,Private,2003,Two Or More Races,328698,26592.333333333332,5238
New Jersey,Private,2003,White,328698,26592.333333333332,175494
New Jersey,Private,2004,American Indian / Alaska Native,328698,27331.5,576
New Jersey,Private,2004,Asian,328698,27331.5,20478
New Jersey,Private,2004,Black,328698,27331.5,32796
New Jersey,Private,2004,Hispanic,328698,27331.5,34464
New Jersey,Private,2004,Native Hawaiian / Pacific Islander,328698,27331.5,528
New Jersey,Private,2004,Non-Resident Foreign,328698,27331.5,29814
New Jersey,Private,2004,Total Minority,328698,27331.5,94080
New Jersey,Private,2004,Two Or More Races,328698,27331.5,5238
New Jersey,Private,2004,White,328698,27331.5,175494
New Jersey,Private,2005,American Indian / Alaska Native,328698,27981.333333333332,576
New Jersey,Private,2005,Asian,328698,27981.333333333332,20478
New Jersey,Private,2005,Black,328698,27981.333333333332,32796
New Jersey,Private,2005,Hispanic,328698,27981.333333333332,34464
New Jersey,Private,2005,Native Hawaiian / Pacific Islander,328698,27981.333333333332,528
New Jersey,Private,2005,Non-Resident Foreign,328698,27981.333333333332,29814
New Jersey,Private,2005,Total Minority,328698,27981.333333333332,94080
New Jersey,Private,2005,Two Or More Races,328698,27981.333333333332,5238
New Jersey,Private,2005,White,328698,27981.333333333332,175494
New Jersey,Private,2009,American Indian / Alaska Native,328698,30964.0,576
New Jersey,Private,2009,Asian,328698,30964.0,20478
New Jersey,Private,2009,Black,328698,30964.0,32796
New Jersey,Private,2009,Hispanic,328698,30964.0,34464
New Jersey,Private,2009,Native Hawaiian / Pacific Islander,328698,30964.0,528
New Jersey,Private,2009,Non-Resident Foreign,328698,30964.0,29814
New Jersey,Private,2009,Total Minority,328698,30964.0,94080
New Jersey,Private,2009,Two Or More Races,328698,30964.0,5238
New Jersey,Private,2009,White,328698,30964.0,175494
New Jersey,Private,2013,American Indian / Alaska Native,328698,32681.0,576
New Jersey,Private,2013,Asian,328698,32681.0,20478
New Jersey,Private,2013,Black,328698,32681.0,32796
New Jersey,Private,2013,Hispanic,328698,32681.0,34464
New Jersey,Private,2013,Native Hawaiian / Pacific Islander,328698,32681.0,528
New Jersey,Private,2013,Non-Resident Foreign,328698,32681.0,29814
New Jersey,Private,2013,Total Minority,328698,32681.0,94080
New Jersey,Private,2013,Two Or More Races,328698,32681.0,5238
New Jersey,Private,2013,White,328698,32681.0,175494
New Jersey,Private,2014,American Indian / Alaska Native,328698,33665.333333333336,576
New Jersey,Private,2014,Asian,328698,33665.333333333336,20478
New Jersey,Private,2014,Black,328698,33665.333333333336,32796
New Jersey,Private,2014,Hispanic,328698,33665.333333333336,34464
New Jersey,Private,2014,Native Hawaiian / Pacific Islander,328698,33665.333333333336,528
New Jersey,Private,2014,Non-Resident Foreign,328698,33665.333333333336,29814
New Jersey,Private,2014,Total Minority,328698,33665.333333333336,94080
New Jersey,Private,2014,Two Or More Races,328698,33665.333333333336,5238
New Jersey,Private,2014,White,328698,33665.333333333336,175494
New Jersey,Private,2015,American Indian / Alaska Native,328698,34624.0,576
New Jersey,Private,2015,Asian,328698,34624.0,20478
New Jersey,Private,2015,Black,328698,34624.0,32796
New Jersey,Private,2015,Hispanic,328698,34624.0,34464
New Jersey,Private,2015,Native Hawaiian / Pacific Islander,328698,34624.0,528
New Jersey,Private,2015,Non-Resident Foreign,328698,34624.0,29814
New Jersey,Private,2015,Total Minority,328698,34624.0,94080
New Jersey,Private,2015,Two Or More Races,328698,34624.0,5238
New Jersey,Private,2015,White,328698,34624.0,175494
New Jersey,Private,2016,American Indian / Alaska Native,328698,35758.333333333336,576
New Jersey,Private,2016,Asian,328698,35758.333333333336,20478
New Jersey,Private,2016,Black,328698,35758.333333333336,32796
New Jersey,Private,2016,Hispanic,328698,35758.333333333336,34464
New Jersey,Private,2016,Native Hawaiian / Pacific Islander,328698,35758.333333333336,528
New Jersey,Private,2016,Non-Resident Foreign,328698,35758.333333333336,29814
New Jersey,Private,2016,Total Minority,328698,35758.333333333336,94080
New Jersey,Private,2016,Two Or More Races,328698,35758.333333333336,5238
New Jersey,Private,2016,White,328698,35758.333333333336,175494
New Jersey,Public,1985,American Indian / Alaska Native,1497270,5604.333333333333,4698
New Jersey,Public,1985,Asian,1497270,5604.333333333333,90012
New Jersey,Public,1985,Black,1497270,5604.333333333333,205602
New Jersey,Public,1985,Hispanic,1497270,5604.333333333333,306636
New Jersey,Public,1985,Native Hawaiian / Pacific Islander,1497270,5604.333333333333,4752
New Jersey,Public,1985,Non-Resident Foreign,1497270,5604.333333333333,40998
New Jersey,Public,1985,Total Minority,1497270,5604.333333333333,637542
New Jersey,Public,1985,Two Or More Races,1497270,5604.333333333333,25842
New Jersey,Public,1985,White,1497270,5604.333333333333,693330
New Jersey,Public,1995,American Indian / Alaska Native,1497270,7491.833333333333,4698
New Jersey,Public,1995,Asian,1497270,7491.833333333333,90012
New Jersey,Public,1995,Black,1497270,7491.833333333333,205602
New Jersey,Public,1995,Hispanic,1497270,7491.833333333333,306636
New Jersey,Public,1995,Native Hawaiian / Pacific Islander,1497270,7491.833333333333,4752
New Jersey,Public,1995,Non-Resident Foreign,1497270,7491.833333333333,40998
New Jersey,Public,1995,Total Minority,1497270,7491.833333333333,637542
New Jersey,Public,1995,Two Or More Races,1497270,7491.833333333333,25842
New Jersey,Public,1995,White,1497270,7491.833333333333,693330
New Jersey,Public,2000,American Indian / Alaska Native,1497270,8381.833333333334,4698
New Jersey,Public,2000,Asian,1497270,8381.833333333334,90012
New Jersey,Public,2000,Black,1497270,8381.833333333334,205602
New Jersey,Public,2000,Hispanic,1497270,8381.833333333334,306636
New Jersey,Public,2000,Native Hawaiian / Pacific Islander,1497270,8381.833333333334,4752
New Jersey,Public,2000,Non-Resident Foreign,1497270,8381.833333333334,40998
New Jersey,Public,2000,Total Minority,1497270,8381.833333333334,637542
New Jersey,Public,2000,Two Or More Races,1497270,8381.833333333334,25842
New Jersey,Public,2000,White,1497270,8381.833333333334,693330
New Jersey,Public,2001,American Indian / Alaska Native,1497270,8799.666666666666,4698
New Jersey,Public,2001,Asian,1497270,8799.666666666666,90012
New Jersey,Public,2001,Black,1497270,8799.666666666666,205602
New Jersey,Public,2001,Hispanic,1497270,8799.666666666666,306636
New Jersey,Public,2001,Native Hawaiian / Pacific Islander,1497270,8799.666666666666,4752
New Jersey,Public,2001,Non-Resident Foreign,1497270,8799.666666666666,40998
New Jersey,Public,2001,Total Minority,1497270,8799.666666666666,637542
New Jersey,Public,2001,Two Or More Races,1497270,8799.666666666666,25842
New Jersey,Public,2001,White,1497270,8799.666666666666,693330
New Jersey,Public,2002,American Indian / Alaska Native,1497270,9287.333333333334,4698
New Jersey,Public,2002,Asian,1497270,9287.333333333334,90012
New Jersey,Public,2002,Black,1497270,9287.333333333334,205602
New Jersey,Public,2002,Hispanic,1497270,9287.333333333334,306636
New Jersey,Public,2002,Native Hawaiian / Pacific Islander,1497270,9287.333333333334,4752
New Jersey,Public,2002,Non-Resident Foreign,1497270,9287.333333333334,40998
New Jersey,Public,2002,Total Minority,1497270,9287.333333333334,637542
New Jersey,Public,2002,Two Or More Races,1497270,9287.333333333334,25842
New Jersey,Public,2002,White,1497270,9287.333333333334,693330
New Jersey,Public,2003,American Indian / Alaska Native,1497270,9958.166666666666,4698
New Jersey,Public,2003,Asian,1497270,9958.166666666666,90012
New Jersey,Public,2003,Black,1497270,9958.166666666666,205602
New Jersey,Public,2003,Hispanic,1497270,9958.166666666666,306636
New Jersey,Public,2003,Native Hawaiian / Pacific Islander,1497270,9958.166666666666,4752
New Jersey,Public,2003,Non-Resident Foreign,1497270,9958.166666666666,40998
New Jersey,Public,2003,Total Minority,1497270,9958.166666666666,637542
New Jersey,Public,2003,Two Or More Races,1497270,9958.166666666666,25842
New Jersey,Public,2003,White,1497270,9958.166666666666,693330
New Jersey,Public,2004,American Indian / Alaska Native,1497270,10447.5,4698
New Jersey,Public,2004,Asian,1497270,10447.5,90012
New Jersey,Public,2004,Black,1497270,10447.5,205602
New Jersey,Public,2004,Hispanic,1497270,10447.5,306636
New Jersey,Public,2004,Native Hawaiian / Pacific Islander,1497270,10447.5,4752
New Jersey,Public,2004,Non-Resident Foreign,1497270,10447.5,40998
New Jersey,Public,2004,Total Minority,1497270,10447.5,637542
New Jersey,Public,2004,Two Or More Races,1497270,10447.5,25842
New Jersey,Public,2004,White,1497270,10447.5,693330
New Jersey,Public,2005,American Indian / Alaska Native,1497270,10747.166666666666,4698
New Jersey,Public,2005,Asian,1497270,10747.166666666666,90012
New Jersey,Public,2005,Black,1497270,10747.166666666666,205602
New Jersey,Public,2005,Hispanic,1497270,10747.166666666666,306636
New Jersey,Public,2005,Native Hawaiian / Pacific Islander,1497270,10747.166666666666,4752
New Jersey,Public,2005,Non-Resident Foreign,1497270,10747.166666666666,40998
New Jersey,Public,2005,Total Minority,1497270,10747.166666666666,637542
New Jersey,Public,2005,Two Or More Races,1497270,10747.166666666666,25842
New Jersey,Public,2005,White,1497270,10747.166666666666,693330
New Jersey,Public,2012,American Indian / Alaska Native,1497270,14144.833333333334,4698
New Jersey,Public,2012,Asian,1497270,14144.833333333334,90012
New Jersey,Public,2012,Black,1497270,14144.833333333334,205602
New Jersey,Public,2012,Hispanic,1497270,14144.833333333334,306636
New Jersey,Public,2012,Native Hawaiian / Pacific Islander,1497270,14144.833333333334,4752
New Jersey,Public,2012,Non-Resident Foreign,1497270,14144.833333333334,40998
New Jersey,Public,2012,Total Minority,1497270,14144.833333333334,637542
New Jersey,Public,2012,Two Or More Races,1497270,14144.833333333334,25842
New Jersey,Public,2012,White,1497270,14144.833333333334,693330
New Jersey,Public,2013,American Indian / Alaska Native,1497270,14571.666666666666,4698
New Jersey,Public,2013,Asian,1497270,14571.666666666666,90012
New Jersey,Public,2013,Black,1497270,14571.666666666666,205602
New Jersey,Public,2013,Hispanic,1497270,14571.666666666666,306636
New Jersey,Public,2013,Native Hawaiian / Pacific Islander,1497270,14571.666666666666,4752
New Jersey,Public,2013,Non-Resident Foreign,1497270,14571.666666666666,40998
New Jersey,Public,2013,Total Minority,1497270,14571.666666666666,637542
New Jersey,Public,2013,Two Or More Races,1497270,14571.666666666666,25842
New Jersey,Public,2013,White,1497270,14571.666666666666,693330
New Jersey,Public,2014,American Indian / Alaska Native,1497270,14988.666666666666,4698
New Jersey,Public,2014,Asian,1497270,14988.666666666666,90012
New Jersey,Public,2014,Black,1497270,14988.666666666666,205602
New Jersey,Public,2014,Hispanic,1497270,14988.666666666666,306636
New Jersey,Public,2014,Native Hawaiian / Pacific Islander,1497270,14988.666666666666,4752
New Jersey,Public,2014,Non-Resident Foreign,1497270,14988.666666666666,40998
New Jersey,Public,2014,Total Minority,1497270,14988.666666666666,637542
New Jersey,Public,2014,Two Or More Races,1497270,14988.666666666666,25842
New Jersey,Public,2014,White,1497270,14988.666666666666,693330
New Jersey,Public,2015,American Indian / Alaska Native,1497270,15435.666666666666,4698
New Jersey,Public,2015,Asian,1497270,15435.666666666666,90012
New Jersey,Public,2015,Black,1497270,15435.666666666666,205602
New Jersey,Public,2015,Hispanic,1497270,15435.666666666666,306636
New Jersey,Public,2015,Native Hawaiian / Pacific Islander,1497270,15435.666666666666,4752
New Jersey,Public,2015,Non-Resident Foreign,1497270,15435.666666666666,40998
New Jersey,Public,2015,Total Minority,1497270,15435.666666666666,637542
New Jersey,Public,2015,Two Or More Races,1497270,15435.666666666666,25842
New Jersey,Public,2015,White,1497270,15435.666666666666,693330
New Jersey,Public,2016,American Indian / Alaska Native,1497270,15605.333333333334,4698
New Jersey,Public,2016,Asian,1497270,15605.333333333334,90012
New Jersey,Public,2016,Black,1497270,15605.333333333334,205602
New Jersey,Public,2016,Hispanic,1497270,15605.333333333334,306636
New Jersey,Public,2016,Native Hawaiian / Pacific Islander,1497270,15605.333333333334,4752
New Jersey,Public,2016,Non-Resident Foreign,1497270,15605.333333333334,40998
New Jersey,Public,2016,Total Minority,1497270,15605.333333333334,637542
New Jersey,Public,2016,Two Or More Races,1497270,15605.333333333334,25842
New Jersey,Public,2016,White,1497270,15605.333333333334,693330
New Mexico,Private,1985,American Indian / Alaska Native,6054,13256.0,126
New Mexico,Private,1985,Asian,6054,13256.0,60
New Mexico,Private,1985,Black,6054,13256.0,1452
New Mexico,Private,1985,Hispanic,6054,13256.0,1254
New Mexico,Private,1985,Native Hawaiian / Pacific Islander,6054,13256.0,24
New Mexico,Private,1985,Non-Resident Foreign,6054,13256.0,18
New Mexico,Private,1985,Total Minority,6054,13256.0,2916
New Mexico,Private,1985,Two Or More Races,6054,13256.0,0
New Mexico,Private,1985,White,6054,13256.0,2046
New Mexico,Private,1995,American Indian / Alaska Native,6054,19872.0,126
New Mexico,Private,1995,Asian,6054,19872.0,60
New Mexico,Private,1995,Black,6054,19872.0,1452
New Mexico,Private,1995,Hispanic,6054,19872.0,1254
New Mexico,Private,1995,Native Hawaiian / Pacific Islander,6054,19872.0,24
New Mexico,Private,1995,Non-Resident Foreign,6054,19872.0,18
New Mexico,Private,1995,Total Minority,6054,19872.0,2916
New Mexico,Private,1995,Two Or More Races,6054,19872.0,0
New Mexico,Private,1995,White,6054,19872.0,2046
New Mexico,Private,2000,American Indian / Alaska Native,6054,23117.833333333332,126
New Mexico,Private,2000,Asian,6054,23117.833333333332,60
New Mexico,Private,2000,Black,6054,23117.833333333332,1452
New Mexico,Private,2000,Hispanic,6054,23117.833333333332,1254
New Mexico,Private,2000,Native Hawaiian / Pacific Islander,6054,23117.833333333332,24
New Mexico,Private,2000,Non-Resident Foreign,6054,23117.833333333332,18
New Mexico,Private,2000,Total Minority,6054,23117.833333333332,2916
New Mexico,Private,2000,Two Or More Races,6054,23117.833333333332,0
New Mexico,Private,2000,White,6054,23117.833333333332,2046
New Mexico,Private,2001,American Indian / Alaska Native,6054,24064.166666666668,126
New Mexico,Private,2001,Asian,6054,24064.166666666668,60
New Mexico,Private,2001,Black,6054,24064.166666666668,1452
New Mexico,Private,2001,Hispanic,6054,24064.166666666668,1254
New Mexico,Private,2001,Native Hawaiian / Pacific Islander,6054,24064.166666666668,24
New Mexico,Private,2001,Non-Resident Foreign,6054,24064.166666666668,18
New Mexico,Private,2001,Total Minority,6054,24064.166666666668,2916
New Mexico,Private,2001,Two Or More Races,6054,24064.166666666668,0
New Mexico,Private,2001,White,6054,24064.166666666668,2046
New Mexico,Private,2002,American Indian / Alaska Native,6054,25222.166666666668,126
New Mexico,Private,2002,Asian,6054,25222.166666666668,60
New Mexico,Private,2002,Black,6054,25222.166666666668,1452
New Mexico,Private,2002,Hispanic,6054,25222.166666666668,1254
New Mexico,Private,2002,Native Hawaiian / Pacific Islander,6054,25222.166666666668,24
New Mexico,Private,2002,Non-Resident Foreign,6054,25222.166666666668,18
New Mexico,Private,2002,Total Minority,6054,25222.166666666668,2916
New Mexico,Private,2002,Two Or More Races,6054,25222.166666666668,0
New Mexico,Private,2002,White,6054,25222.166666666668,2046
New Mexico,Private,2003,American Indian / Alaska Native,6054,26592.333333333332,126
New Mexico,Private,2003,Asian,6054,26592.333333333332,60
New Mexico,Private,2003,Black,6054,26592.333333333332,1452
New Mexico,Private,2003,Hispanic,6054,26592.333333333332,1254
New Mexico,Private,2003,Native Hawaiian / Pacific Islander,6054,26592.333333333332,24
New Mexico,Private,2003,Non-Resident Foreign,6054,26592.333333333332,18
New Mexico,Private,2003,Total Minority,6054,26592.333333333332,2916
New Mexico,Private,2003,Two Or More Races,6054,26592.333333333332,0
New Mexico,Private,2003,White,6054,26592.333333333332,2046
New Mexico,Private,2004,American Indian / Alaska Native,6054,27331.5,126
New Mexico,Private,2004,Asian,6054,27331.5,60
New Mexico,Private,2004,Black,6054,27331.5,1452
New Mexico,Private,2004,Hispanic,6054,27331.5,1254
New Mexico,Private,2004,Native Hawaiian / Pacific Islander,6054,27331.5,24
New Mexico,Private,2004,Non-Resident Foreign,6054,27331.5,18
New Mexico,Private,2004,Total Minority,6054,27331.5,2916
New Mexico,Private,2004,Two Or More Races,6054,27331.5,0
New Mexico,Private,2004,White,6054,27331.5,2046
New Mexico,Private,2005,American Indian / Alaska Native,6054,27981.333333333332,126
New Mexico,Private,2005,Asian,6054,27981.333333333332,60
New Mexico,Private,2005,Black,6054,27981.333333333332,1452
New Mexico,Private,2005,Hispanic,6054,27981.333333333332,1254
New Mexico,Private,2005,Native Hawaiian / Pacific Islander,6054,27981.333333333332,24
New Mexico,Private,2005,Non-Resident Foreign,6054,27981.333333333332,18
New Mexico,Private,2005,Total Minority,6054,27981.333333333332,2916
New Mexico,Private,2005,Two Or More Races,6054,27981.333333333332,0
New Mexico,Private,2005,White,6054,27981.333333333332,2046
New Mexico,Private,2009,American Indian / Alaska Native,6054,30964.0,126
New Mexico,Private,2009,Asian,6054,30964.0,60
New Mexico,Private,2009,Black,6054,30964.0,1452
New Mexico,Private,2009,Hispanic,6054,30964.0,1254
New Mexico,Private,2009,Native Hawaiian / Pacific Islander,6054,30964.0,24
New Mexico,Private,2009,Non-Resident Foreign,6054,30964.0,18
New Mexico,Private,2009,Total Minority,6054,30964.0,2916
New Mexico,Private,2009,Two Or More Races,6054,30964.0,0
New Mexico,Private,2009,White,6054,30964.0,2046
New Mexico,Private,2013,American Indian / Alaska Native,6054,32681.0,126
New Mexico,Private,2013,Asian,6054,32681.0,60
New Mexico,Private,2013,Black,6054,32681.0,1452
New Mexico,Private,2013,Hispanic,6054,32681.0,1254
New Mexico,Private,2013,Native Hawaiian / Pacific Islander,6054,32681.0,24
New Mexico,Private,2013,Non-Resident Foreign,6054,32681.0,18
New Mexico,Private,2013,Total Minority,6054,32681.0,2916
New Mexico,Private,2013,Two Or More Races,6054,32681.0,0
New Mexico,Private,2013,White,6054,32681.0,2046
New Mexico,Private,2014,American Indian / Alaska Native,6054,33665.333333333336,126
New Mexico,Private,2014,Asian,6054,33665.333333333336,60
New Mexico,Private,2014,Black,6054,33665.333333333336,1452
New Mexico,Private,2014,Hispanic,6054,33665.333333333336,1254
New Mexico,Private,2014,Native Hawaiian / Pacific Islander,6054,33665.333333333336,24
New Mexico,Private,2014,Non-Resident Foreign,6054,33665.333333333336,18
New Mexico,Private,2014,Total Minority,6054,33665.333333333336,2916
New Mexico,Private,2014,Two Or More Races,6054,33665.333333333336,0
New Mexico,Private,2014,White,6054,33665.333333333336,2046
New Mexico,Private,2015,American Indian / Alaska Native,6054,34624.0,126
New Mexico,Private,2015,Asian,6054,34624.0,60
New Mexico,Private,2015,Black,6054,34624.0,1452
New Mexico,Private,2015,Hispanic,6054,34624.0,1254
New Mexico,Private,2015,Native Hawaiian / Pacific Islander,6054,34624.0,24
New Mexico,Private,2015,Non-Resident Foreign,6054,34624.0,18
New Mexico,Private,2015,Total Minority,6054,34624.0,2916
New Mexico,Private,2015,Two Or More Races,6054,34624.0,0
New Mexico,Private,2015,White,6054,34624.0,2046
New Mexico,Private,2016,American Indian / Alaska Native,6054,35758.333333333336,126
New Mexico,Private,2016,Asian,6054,35758.333333333336,60
New Mexico,Private,2016,Black,6054,35758.333333333336,1452
New Mexico,Private,2016,Hispanic,6054,35758.333333333336,1254
New Mexico,Private,2016,Native Hawaiian / Pacific Islander,6054,35758.333333333336,24
New Mexico,Private,2016,Non-Resident Foreign,6054,35758.333333333336,18
New Mexico,Private,2016,Total Minority,6054,35758.333333333336,2916
New Mexico,Private,2016,Two Or More Races,6054,35758.333333333336,0
New Mexico,Private,2016,White,6054,35758.333333333336,2046
New Mexico,Public,1985,American Indian / Alaska Native,579822,5604.333333333333,56616
New Mexico,Public,1985,Asian,579822,5604.333333333333,11640
New Mexico,Public,1985,Black,579822,5604.333333333333,16974
New Mexico,Public,1985,Hispanic,579822,5604.333333333333,230466
New Mexico,Public,1985,Native Hawaiian / Pacific Islander,579822,5604.333333333333,1500
New Mexico,Public,1985,Non-Resident Foreign,579822,5604.333333333333,17970
New Mexico,Public,1985,Total Minority,579822,5604.333333333333,329700
New Mexico,Public,1985,Two Or More Races,579822,5604.333333333333,12504
New Mexico,Public,1985,White,579822,5604.333333333333,208932
New Mexico,Public,1995,American Indian / Alaska Native,579822,7491.833333333333,56616
New Mexico,Public,1995,Asian,579822,7491.833333333333,11640
New Mexico,Public,1995,Black,579822,7491.833333333333,16974
New Mexico,Public,1995,Hispanic,579822,7491.833333333333,230466
New Mexico,Public,1995,Native Hawaiian / Pacific Islander,579822,7491.833333333333,1500
New Mexico,Public,1995,Non-Resident Foreign,579822,7491.833333333333,17970
New Mexico,Public,1995,Total Minority,579822,7491.833333333333,329700
New Mexico,Public,1995,Two Or More Races,579822,7491.833333333333,12504
New Mexico,Public,1995,White,579822,7491.833333333333,208932
New Mexico,Public,2000,American Indian / Alaska Native,579822,8381.833333333334,56616
New Mexico,Public,2000,Asian,579822,8381.833333333334,11640
New Mexico,Public,2000,Black,579822,8381.833333333334,16974
New Mexico,Public,2000,Hispanic,579822,8381.833333333334,230466
New Mexico,Public,2000,Native Hawaiian / Pacific Islander,579822,8381.833333333334,1500
New Mexico,Public,2000,Non-Resident Foreign,579822,8381.833333333334,17970
New Mexico,Public,2000,Total Minority,579822,8381.833333333334,329700
New Mexico,Public,2000,Two Or More Races,579822,8381.833333333334,12504
New Mexico,Public,2000,White,579822,8381.833333333334,208932
New Mexico,Public,2001,American Indian / Alaska Native,579822,8799.666666666666,56616
New Mexico,Public,2001,Asian,579822,8799.666666666666,11640
New Mexico,Public,2001,Black,579822,8799.666666666666,16974
New Mexico,Public,2001,Hispanic,579822,8799.666666666666,230466
New Mexico,Public,2001,Native Hawaiian / Pacific Islander,579822,8799.666666666666,1500
New Mexico,Public,2001,Non-Resident Foreign,579822,8799.666666666666,17970
New Mexico,Public,2001,Total Minority,579822,8799.666666666666,329700
New Mexico,Public,2001,Two Or More Races,579822,8799.666666666666,12504
New Mexico,Public,2001,White,579822,8799.666666666666,208932
New Mexico,Public,2002,American Indian / Alaska Native,579822,9287.333333333334,56616
New Mexico,Public,2002,Asian,579822,9287.333333333334,11640
New Mexico,Public,2002,Black,579822,9287.333333333334,16974
New Mexico,Public,2002,Hispanic,579822,9287.333333333334,230466
New Mexico,Public,2002,Native Hawaiian / Pacific Islander,579822,9287.333333333334,1500
New Mexico,Public,2002,Non-Resident Foreign,579822,9287.333333333334,17970
New Mexico,Public,2002,Total Minority,579822,9287.333333333334,329700
